"algId","target","mean","median","sd","2%","5%","10%","25%","50%","75%","90%","95%","98%","ERT","runs","ps"
"(1+50) EA_var.",567,635.98,652,108.531146206836,411,434,456,571,652,709,770,815,836,635.98,100,1
"(1+50) EA_var.",568,642.82,653,111.576614978682,411,434,459,571,653,714,803,816,852,642.82,100,1
"(1+50) EA_var.",569,651.53,655,108.430441791366,411,452,502,592,654,714,803,852,853,651.53,100,1
"(1+50) EA_var.",570,660.53,659.5,108.603388808113,424,456,504,602,659,748,806,852,856,660.53,100,1
"(1+50) EA_var.",571,668.33,665.5,110.38692784195,434,456,506,606,665,754,810,856,863,668.33,100,1
"(1+50) EA_var.",572,676.76,675,109.217244355672,455,463,511,609,674,755,810,856,902,676.76,100,1
"(1+50) EA_var.",573,684.36,701.5,111.0696860152,455,469,511,613,700,761,819,857,904,684.36,100,1
"(1+50) EA_var.",574,691.02,703,112.514239727308,455,469,526,613,703,763,841,866,904,691.02,100,1
"(1+50) EA_var.",575,699.83,704,111.498612121634,455,503,545,623,704,767,850,900,919,699.83,100,1
"(1+50) EA_var.",576,708.46,705,111.062401242261,488,508,554,642,704,773,854,903,942,708.46,100,1
"(1+50) EA_var.",577,716.61,709,112.079147268907,502,508,554,660,708,793,854,903,954,716.61,100,1
"(1+50) EA_var.",578,724.39,712.5,111.911030228788,503,510,555,663,710,798,858,903,954,724.39,100,1
"(1+50) EA_var.",579,732.22,726,112.023047772872,503,518,572,663,725,803,881,920,960,732.22,100,1
"(1+50) EA_var.",580,742.36,753,112.313101316243,510,518,598,669,753,808,900,920,960,742.36,100,1
"(1+50) EA_var.",581,746.92,753.5,112.825303415985,510,530,606,670,753,810,900,920,1005,746.92,100,1
"(1+50) EA_var.",582,754.7,755,113.63689292806,510,552,606,682,755,815,900,931,1008,754.7,100,1
"(1+50) EA_var.",583,765.56,765.5,113.217259632919,533,555,613,702,763,824,905,965,1017,765.56,100,1
"(1+50) EA_var.",584,774.6,777.5,112.861227025301,549,563,613,704,777,853,906,968,1017,774.6,100,1
"(1+50) EA_var.",585,783.1,785.5,116.465584286657,552,563,613,711,785,853,907,970,1061,783.1,100,1
"(1+50) EA_var.",586,788.68,799.5,115.9810921546,552,563,618,713,797,854,907,970,1061,788.68,100,1
"(1+50) EA_var.",587,797.07,803,115.021935106116,562,604,652,713,803,856,909,1002,1063,797.07,100,1
"(1+50) EA_var.",588,806.79,805.5,116.420371624956,562,606,657,750,805,862,916,1005,1063,806.79,100,1
"(1+50) EA_var.",589,812.34,806,116.246535301905,563,609,658,750,805,866,958,1006,1107,812.34,100,1
"(1+50) EA_var.",590,820.3,807.5,119.102663464947,563,609,662,753,807,905,964,1007,1107,820.3,100,1
"(1+50) EA_var.",591,830.71,812,121.333940641171,565,609,682,757,811,907,971,1040,1108,830.71,100,1
"(1+50) EA_var.",592,838.97,833,120.620990434225,565,612,688,759,828,908,971,1040,1108,838.97,100,1
"(1+50) EA_var.",593,849.17,854.5,120.553777345727,606,652,703,764,854,910,1011,1054,1108,849.17,100,1
"(1+50) EA_var.",594,857.24,857,121.045706368723,606,654,703,774,857,916,1016,1054,1152,857.24,100,1
"(1+50) EA_var.",595,866.08,859,121.645675233566,609,654,704,803,858,941,1016,1060,1157,866.08,100,1
"(1+50) EA_var.",596,874.61,861.5,120.75167732068,610,658,710,806,860,953,1016,1061,1157,874.61,100,1
"(1+50) EA_var.",597,884.11,867,122.879582592804,614,670,719,807,864,958,1033,1062,1203,884.11,100,1
"(1+50) EA_var.",598,895.14,876,119.762308365573,652,689,757,813,873,961,1054,1062,1203,895.14,100,1
"(1+50) EA_var.",599,903.9,904.5,121.99358320598,660,702,757,824,904,961,1066,1103,1203,903.9,100,1
"(1+50) EA_var.",600,916.74,909.5,122.308239520261,660,704,763,852,909,982,1074,1122,1214,916.74,100,1
"(1+50) EA_var.",601,926.07,919.5,123.108497355837,660,706,763,856,915,1003,1091,1127,1226,926.07,100,1
"(1+50) EA_var.",602,934.81,930.5,124.561022731183,660,706,765,858,930,1007,1105,1144,1253,934.81,100,1
"(1+50) EA_var.",603,941.67,942,123.561382529192,673,713,793,864,936,1010,1105,1146,1253,941.67,100,1
"(1+50) EA_var.",604,950.24,950,121.48501341667,687,718,793,875,948,1014,1106,1153,1253,950.24,100,1
"(1+50) EA_var.",605,960.27,956.5,126.131553498238,704,739,804,880,956,1025,1110,1165,1302,960.27,100,1
"(1+50) EA_var.",606,967.81,958.5,127.890396177131,704,739,804,894,958,1039,1114,1175,1302,967.81,100,1
"(1+50) EA_var.",607,977.26,967,127.902236971142,704,757,806,902,966,1047,1158,1175,1302,977.26,100,1
"(1+50) EA_var.",608,986.69,984.5,127.698800845481,718,760,829,905,982,1058,1160,1179,1302,986.69,100,1
"(1+50) EA_var.",609,993.92,1003.5,129.505951659186,718,764,829,907,1003,1059,1164,1205,1302,993.92,100,1
"(1+50) EA_var.",610,1005.12,1005,128.259623066228,718,803,829,912,1005,1063,1193,1207,1302,1005.12,100,1
"(1+50) EA_var.",611,1015.99,1008,130.35472156521,741,804,846,928,1008,1068,1202,1219,1302,1015.99,100,1
"(1+50) EA_var.",612,1027.97,1011.5,132.558464707677,741,804,846,955,1011,1093,1204,1226,1366,1027.97,100,1
"(1+50) EA_var.",613,1037.31,1048,134.695368603498,743,804,855,961,1044,1104,1204,1252,1368,1037.31,100,1
"(1+50) EA_var.",614,1045.25,1054,137.470612102803,743,804,872,965,1053,1111,1213,1256,1374,1045.25,100,1
"(1+50) EA_var.",615,1059.34,1058.5,134.328800585231,762,818,872,982,1058,1120,1241,1258,1414,1059.34,100,1
"(1+50) EA_var.",616,1067.61,1061.5,133.994489182627,804,818,912,987,1059,1129,1252,1267,1428,1067.61,100,1
"(1+50) EA_var.",617,1077.11,1075.5,134.437616113432,804,818,912,1002,1072,1139,1256,1295,1428,1077.11,100,1
"(1+50) EA_var.",618,1087.36,1095,137.171684800877,804,818,949,1003,1092,1159,1256,1304,1437,1087.36,100,1
"(1+50) EA_var.",619,1098.46,1102,135.0003681252,808,858,953,1010,1102,1161,1261,1304,1454,1098.46,100,1
"(1+50) EA_var.",620,1108.97,1112.5,134.543557214304,815,858,953,1012,1112,1165,1302,1318,1454,1108.97,100,1
"(1+50) EA_var.",621,1116.78,1115,135.094623030368,842,869,953,1020,1115,1172,1302,1337,1456,1116.78,100,1
"(1+50) EA_var.",622,1125.48,1121,135.934957708725,856,871,964,1037,1119,1172,1313,1337,1468,1125.48,100,1
"(1+50) EA_var.",623,1139.04,1137,134.533906957362,862,901,981,1057,1128,1204,1318,1352,1470,1139.04,100,1
"(1+50) EA_var.",624,1151.87,1154,136.109555917728,871,914,1002,1062,1154,1210,1321,1355,1502,1151.87,100,1
"(1+50) EA_var.",625,1161.11,1161,137.05826343478,871,914,1006,1066,1161,1220,1332,1374,1502,1161.11,100,1
"(1+50) EA_var.",626,1169.49,1161.5,137.079310155571,872,914,1006,1080,1161,1242,1336,1384,1502,1169.49,100,1
"(1+50) EA_var.",627,1181.4,1176,138.791828711822,900,916,1009,1101,1174,1253,1354,1406,1525,1181.4,100,1
"(1+50) EA_var.",628,1194.05,1203.5,141.517131418244,900,956,1018,1104,1203,1262,1357,1414,1552,1194.05,100,1
"(1+50) EA_var.",629,1205.08,1209.5,142.261651100138,914,965,1047,1108,1209,1270,1403,1415,1552,1205.08,100,1
"(1+50) EA_var.",630,1214.19,1209.5,143.975635915851,914,967,1047,1108,1209,1284,1407,1439,1558,1214.19,100,1
"(1+50) EA_var.",631,1228.09,1222,143.874109884126,935,967,1047,1114,1216,1304,1409,1454,1558,1228.09,100,1
"(1+50) EA_var.",632,1239.95,1236,145.110294172217,935,986,1061,1140,1231,1307,1409,1454,1620,1239.95,100,1
"(1+50) EA_var.",633,1250.65,1252.5,145.269681293208,945,1008,1071,1152,1252,1320,1434,1483,1624,1250.65,100,1
"(1+50) EA_var.",634,1264.33,1256,145.6465942068,958,1015,1103,1158,1256,1345,1453,1503,1624,1264.33,100,1
"(1+50) EA_var.",635,1277.4,1269,148.657358045305,958,1015,1111,1188,1268,1354,1471,1515,1624,1277.4,100,1
"(1+50) EA_var.",636,1289.67,1298,149.366071560222,958,1044,1113,1190,1294,1366,1471,1552,1658,1289.67,100,1
"(1+50) EA_var.",637,1300.14,1307,148.198748614518,1000,1060,1114,1202,1305,1372,1502,1553,1658,1300.14,100,1
"(1+50) EA_var.",638,1313.57,1309,149.92895657678,1000,1061,1121,1217,1309,1395,1502,1560,1658,1313.57,100,1
"(1+50) EA_var.",639,1322.04,1311,150.234962103978,1023,1062,1122,1219,1311,1406,1515,1580,1658,1322.04,100,1
"(1+50) EA_var.",640,1339.12,1325,154.682358138192,1023,1073,1157,1231,1324,1417,1520,1611,1702,1339.12,100,1
"(1+50) EA_var.",641,1349.58,1354,156.47416800394,1023,1073,1171,1254,1353,1421,1552,1652,1704,1349.58,100,1
"(1+50) EA_var.",642,1362.06,1355.5,158.549601581386,1062,1078,1171,1254,1355,1454,1557,1657,1727,1362.06,100,1
"(1+50) EA_var.",643,1373.4,1368,160.508975802387,1063,1105,1171,1256,1368,1462,1557,1657,1745,1373.4,100,1
"(1+50) EA_var.",644,1389.33,1389,155.563170773195,1068,1132,1202,1277,1389,1468,1559,1702,1745,1389.33,100,1
"(1+50) EA_var.",645,1397.67,1399.5,156.931758636316,1068,1135,1210,1277,1397,1468,1559,1708,1760,1397.67,100,1
"(1+50) EA_var.",646,1408.6,1406.5,158.621014568141,1102,1154,1220,1277,1405,1502,1610,1708,1761,1408.6,100,1
"(1+50) EA_var.",647,1424.16,1412.5,163.953043289963,1102,1165,1221,1303,1410,1511,1652,1716,1806,1424.16,100,1
"(1+50) EA_var.",648,1436.53,1435.5,163.767231647898,1124,1165,1235,1306,1433,1538,1654,1759,1806,1436.53,100,1
"(1+50) EA_var.",649,1450.36,1439.5,165.701479178733,1124,1172,1235,1321,1438,1552,1654,1768,1829,1450.36,100,1
"(1+50) EA_var.",650,1462.15,1455,162.405053847322,1160,1197,1259,1337,1455,1556,1654,1768,1829,1462.15,100,1
"(1+50) EA_var.",651,1475.07,1456.5,161.24241458942,1189,1217,1282,1354,1456,1562,1661,1806,1852,1475.07,100,1
"(1+50) EA_var.",652,1489.46,1461.5,162.238969524351,1195,1221,1306,1359,1461,1591,1668,1817,1873,1489.46,100,1
"(1+50) EA_var.",653,1504.76,1507,160.839848823906,1208,1256,1312,1382,1507,1605,1683,1823,1873,1504.76,100,1
"(1+50) EA_var.",654,1521.66,1518.5,168.694405432553,1208,1257,1325,1399,1518,1622,1720,1853,1903,1521.66,100,1
"(1+50) EA_var.",655,1539.33,1530.5,167.006868243207,1228,1275,1328,1408,1530,1652,1761,1860,1905,1539.33,100,1
"(1+50) EA_var.",656,1552.45,1551,166.774836110236,1228,1275,1367,1426,1550,1654,1803,1875,1923,1552.45,100,1
"(1+50) EA_var.",657,1567.03,1559,165.157864793144,1257,1275,1376,1452,1559,1664,1803,1893,1936,1567.03,100,1
"(1+50) EA_var.",658,1579.64,1571,163.080355727606,1273,1322,1391,1459,1570,1674,1805,1902,1936,1579.64,100,1
"(1+50) EA_var.",659,1592.33,1577,163.865617214382,1274,1361,1391,1464,1576,1682,1819,1906,1952,1592.33,100,1
"(1+50) EA_var.",660,1608.39,1602.5,161.777119094841,1326,1380,1406,1480,1602,1706,1819,1923,1960,1608.39,100,1
"(1+50) EA_var.",661,1619.56,1603.5,162.587121633948,1380,1391,1413,1489,1603,1709,1840,1966,1985,1619.56,100,1
"(1+50) EA_var.",662,1636.65,1616.5,162.383345852033,1386,1403,1429,1515,1615,1719,1885,1966,1992,1636.65,100,1
"(1+50) EA_var.",663,1652.03,1647.5,166.276479929597,1386,1404,1458,1518,1643,1752,1885,1992,2016,1652.03,100,1
"(1+50) EA_var.",664,1664.74,1657.5,166.599599839455,1386,1404,1459,1546,1657,1761,1903,1992,2021,1664.74,100,1
"(1+50) EA_var.",665,1688.36,1671,179.155849990612,1402,1404,1481,1555,1669,1772,1954,2042,2078,1688.36,100,1
"(1+50) EA_var.",666,1706.31,1703,176.237196397183,1402,1458,1490,1567,1702,1803,1969,2054,2112,1706.31,100,1
